Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
64.67 s,4.81 m,-3.84 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-3 pixels
64.79 s,4.81 m,-3.83 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.56 rad,-3 pixels
64.9 s,4.81 m,-3.82 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
65.02 s,4.81 m,-3.81 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
65.14 s,4.81 m,-3.80 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
65.26 s,4.80 m,-3.79 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
65.38 s,4.80 m,-3.78 m,0.46 m,-0.01 m/s,0.09 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
65.49 s,4.80 m,-3.77 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
65.61 s,4.80 m,-3.76 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
65.73 s,4.80 m,-3.75 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
65.85 s,4.80 m,-3.74 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
65.97 s,4.80 m,-3.73 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
66.09 s,4.80 m,-3.71 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
66.21 s,4.80 m,-3.70 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
66.33 s,4.80 m,-3.69 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
66.45 s,4.80 m,-3.68 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
66.57 s,4.80 m,-3.67 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
66.69 s,4.80 m,-3.66 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
66.81 s,4.80 m,-3.65 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
66.93 s,4.80 m,-3.64 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.05 s,4.80 m,-3.63 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.16 s,4.80 m,-3.62 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.28 s,4.80 m,-3.61 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.39 s,4.80 m,-3.59 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.51 s,4.80 m,-3.58 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.63 s,4.80 m,-3.57 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.75 s,4.80 m,-3.56 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.86 s,4.80 m,-3.55 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,2 pixels
67.98 s,4.80 m,-3.54 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.1 s,4.80 m,-3.53 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.21 s,4.80 m,-3.52 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.33 s,4.80 m,-3.51 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.45 s,4.80 m,-3.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.57 s,4.80 m,-3.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.68 s,4.80 m,-3.47 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,1 pixels
68.8 s,4.81 m,-3.46 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
68.92 s,4.81 m,-3.45 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.04 s,4.81 m,-3.44 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.15 s,4.81 m,-3.43 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.27 s,4.81 m,-3.42 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.38 s,4.81 m,-3.41 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.5 s,4.81 m,-3.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.62 s,4.81 m,-3.39 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.73 s,4.81 m,-3.38 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.85 s,4.81 m,-3.37 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
69.97 s,4.81 m,-3.35 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,0 pixels
70.08 s,4.81 m,-3.34 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.2 s,4.81 m,-3.33 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.31 s,4.81 m,-3.32 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.43 s,4.81 m,-3.31 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.55 s,4.81 m,-3.30 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.66 s,4.81 m,-3.29 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.78 s,4.81 m,-3.28 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-1 pixels
70.89 s,4.81 m,-3.27 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.01 s,4.81 m,-3.26 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.13 s,4.81 m,-3.25 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.25 s,4.81 m,-3.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.36 s,4.81 m,-3.22 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.49 s,4.81 m,-3.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.61 s,4.81 m,-3.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.73 s,4.81 m,-3.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.85 s,4.81 m,-3.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-2 pixels
71.96 s,4.81 m,-3.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.08 s,4.82 m,-3.16 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.2 s,4.82 m,-3.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.31 s,4.82 m,-3.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.43 s,4.82 m,-3.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.55 s,4.82 m,-3.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.66 s,4.82 m,-3.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.78 s,4.82 m,-3.09 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
72.9 s,4.82 m,-3.08 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.01 s,4.82 m,-3.07 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.13 s,4.82 m,-3.06 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.25 s,4.82 m,-3.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.37 s,4.82 m,-3.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.48 s,4.82 m,-3.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.6 s,4.82 m,-3.02 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.72 s,4.82 m,-3.01 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.83 s,4.82 m,-3.00 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
73.95 s,4.82 m,-2.98 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.07 s,4.82 m,-2.97 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.19 s,4.82 m,-2.96 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.31 s,4.82 m,-2.95 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.42 s,4.82 m,-2.94 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.54 s,4.82 m,-2.93 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.66 s,4.82 m,-2.92 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.77 s,4.82 m,-2.91 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
74.89 s,4.82 m,-2.90 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
75.02 s,4.82 m,-2.89 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.56 rad,-3 pixels
75.13 s,4.82 m,-2.88 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
75.26 s,4.82 m,-2.87 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-3 pixels
75.37 s,4.82 m,-2.86 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
75.49 s,4.82 m,-2.84 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
75.6 s,4.82 m,-2.83 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
75.72 s,4.82 m,-2.82 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
75.84 s,4.82 m,-2.81 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
75.95 s,4.82 m,-2.80 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.07 s,4.82 m,-2.79 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.19 s,4.82 m,-2.78 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.31 s,4.82 m,-2.77 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.43 s,4.82 m,-2.76 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.54 s,4.82 m,-2.75 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.66 s,4.82 m,-2.74 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.78 s,4.82 m,-2.73 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
76.89 s,4.82 m,-2.72 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.02 s,4.82 m,-2.71 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.13 s,4.82 m,-2.70 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.25 s,4.82 m,-2.69 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.37 s,4.82 m,-2.67 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.49 s,4.82 m,-2.66 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.61 s,4.82 m,-2.65 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.72 s,4.82 m,-2.64 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.84 s,4.82 m,-2.63 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
77.96 s,4.82 m,-2.62 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
78.07 s,4.82 m,-2.61 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
78.19 s,4.82 m,-2.60 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
78.31 s,4.82 m,-2.59 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
78.42 s,4.82 m,-2.58 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
78.54 s,4.82 m,-2.57 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
78.66 s,4.82 m,-2.56 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
78.77 s,4.82 m,-2.55 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
78.89 s,4.82 m,-2.53 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.01 s,4.82 m,-2.52 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.13 s,4.82 m,-2.51 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.25 s,4.82 m,-2.50 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.36 s,4.82 m,-2.49 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.48 s,4.82 m,-2.48 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.6 s,4.82 m,-2.47 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.72 s,4.82 m,-2.46 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.85 s,4.82 m,-2.45 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
79.97 s,4.82 m,-2.44 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.09 s,4.82 m,-2.43 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.2 s,4.82 m,-2.41 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.32 s,4.82 m,-2.40 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.43 s,4.82 m,-2.39 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.55 s,4.82 m,-2.38 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.67 s,4.82 m,-2.37 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.78 s,4.82 m,-2.36 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
80.9 s,4.82 m,-2.35 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.02 s,4.82 m,-2.34 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.13 s,4.82 m,-2.33 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.25 s,4.82 m,-2.32 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.36 s,4.82 m,-2.31 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.48 s,4.82 m,-2.30 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.6 s,4.82 m,-2.29 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.72 s,4.82 m,-2.28 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.83 s,4.82 m,-2.27 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
81.96 s,4.82 m,-2.25 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.07 s,4.82 m,-2.24 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.2 s,4.82 m,-2.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.32 s,4.82 m,-2.22 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.44 s,4.82 m,-2.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.56 s,4.82 m,-2.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.68 s,4.82 m,-2.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.79 s,4.82 m,-2.18 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
82.92 s,4.82 m,-2.17 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.05 s,4.82 m,-2.15 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.17 s,4.82 m,-2.14 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.3 s,4.82 m,-2.13 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.42 s,4.82 m,-2.12 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.53 s,4.82 m,-2.11 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.65 s,4.82 m,-2.10 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.77 s,4.83 m,-2.09 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
83.89 s,4.83 m,-2.08 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
84.01 s,4.83 m,-2.07 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-4 pixels
84.13 s,4.83 m,-2.06 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
84.24 s,4.83 m,-2.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
84.36 s,4.83 m,-2.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
84.48 s,4.83 m,-2.02 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
84.6 s,4.83 m,-2.01 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
84.71 s,4.83 m,-2.00 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-5 pixels
84.83 s,4.83 m,-1.99 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
84.94 s,4.83 m,-1.98 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
85.06 s,4.83 m,-1.97 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
85.17 s,4.83 m,-1.96 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
85.29 s,4.83 m,-1.95 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
85.41 s,4.83 m,-1.94 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
85.53 s,4.83 m,-1.93 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
85.64 s,4.83 m,-1.92 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,-6 pixels
