Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels)
79.02 s,4.95 m,-0.61 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.13 s,4.95 m,-0.60 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.25 s,4.95 m,-0.59 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.37 s,4.95 m,-0.58 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.49 s,4.95 m,-0.57 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.61 s,4.95 m,-0.56 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.72 s,4.95 m,-0.55 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.84 s,4.95 m,-0.54 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
79.96 s,4.95 m,-0.53 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.07 s,4.95 m,-0.52 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.19 s,4.95 m,-0.51 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.31 s,4.95 m,-0.50 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.42 s,4.95 m,-0.49 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.54 s,4.95 m,-0.48 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.65 s,4.95 m,-0.46 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.77 s,4.95 m,-0.45 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
80.88 s,4.95 m,-0.44 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.0 s,4.95 m,-0.43 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.11 s,4.95 m,-0.42 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.23 s,4.95 m,-0.41 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.35 s,4.95 m,-0.40 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.47 s,4.95 m,-0.39 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.58 s,4.95 m,-0.38 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.7 s,4.95 m,-0.37 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.82 s,4.95 m,-0.36 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
81.94 s,4.95 m,-0.35 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.06 s,4.95 m,-0.34 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.18 s,4.95 m,-0.32 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.29 s,4.95 m,-0.31 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.41 s,4.95 m,-0.30 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.53 s,4.95 m,-0.29 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.64 s,4.95 m,-0.28 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.76 s,4.95 m,-0.27 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.88 s,4.95 m,-0.26 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
82.99 s,4.95 m,-0.25 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.11 s,4.95 m,-0.24 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.23 s,4.95 m,-0.23 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.35 s,4.95 m,-0.22 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.46 s,4.95 m,-0.21 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.58 s,4.95 m,-0.20 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.7 s,4.95 m,-0.19 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.81 s,4.95 m,-0.17 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
83.93 s,4.95 m,-0.16 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.04 s,4.95 m,-0.15 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.16 s,4.95 m,-0.14 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.28 s,4.95 m,-0.13 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.4 s,4.95 m,-0.12 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.51 s,4.95 m,-0.11 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.63 s,4.95 m,-0.10 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.75 s,4.95 m,-0.09 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
84.87 s,4.95 m,-0.08 m,0.46 m,-0.01 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
84.98 s,4.95 m,-0.07 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
85.1 s,4.95 m,-0.06 m,0.46 m,-0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
85.22 s,4.95 m,-0.05 m,0.46 m,-0.03 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
85.33 s,4.94 m,-0.04 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
85.45 s,4.94 m,-0.03 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
85.56 s,4.94 m,-0.02 m,0.46 m,-0.04 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
85.68 s,4.93 m,-0.00 m,0.46 m,-0.06 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.55 rad,0 pixels
85.79 s,4.93 m,0.01 m,0.46 m,-0.08 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.03 rad,1.55 rad,0 pixels
85.91 s,4.92 m,0.02 m,0.46 m,-0.11 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.55 rad,0 pixels
86.03 s,4.90 m,0.03 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
86.15 s,4.88 m,0.04 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
86.27 s,4.87 m,0.05 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
86.39 s,4.86 m,0.06 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
86.5 s,4.85 m,0.07 m,0.46 m,-0.13 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.55 rad,0 pixels
86.62 s,4.83 m,0.08 m,0.46 m,-0.14 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
86.73 s,4.82 m,0.09 m,0.46 m,-0.14 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
86.85 s,4.80 m,0.10 m,0.46 m,-0.13 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
86.97 s,4.79 m,0.11 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
87.08 s,4.78 m,0.12 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
87.2 s,4.77 m,0.13 m,0.46 m,-0.13 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.55 rad,0 pixels
87.31 s,4.75 m,0.14 m,0.46 m,-0.15 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.02 rad,1.55 rad,0 pixels
87.43 s,4.73 m,0.15 m,0.46 m,-0.16 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.01 rad,1.55 rad,0 pixels
87.54 s,4.71 m,0.16 m,0.46 m,-0.15 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
87.66 s,4.70 m,0.17 m,0.46 m,-0.14 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
87.78 s,4.68 m,0.18 m,0.46 m,-0.12 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
87.9 s,4.67 m,0.19 m,0.46 m,-0.10 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.02 s,4.66 m,0.20 m,0.46 m,-0.10 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
88.13 s,4.65 m,0.22 m,0.46 m,-0.09 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.25 s,4.64 m,0.23 m,0.46 m,-0.07 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
88.37 s,4.64 m,0.24 m,0.46 m,-0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
88.49 s,4.63 m,0.25 m,0.46 m,-0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.5 s,4.63 m,0.25 m,0.46 m,-0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.53 s,4.63 m,0.25 m,0.46 m,-0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.54 s,4.63 m,0.26 m,0.46 m,-0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.57 s,4.63 m,0.26 m,0.46 m,-0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.59 s,4.63 m,0.26 m,0.46 m,-0.02 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.61 s,4.63 m,0.26 m,0.46 m,-0.02 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
88.62 s,4.63 m,0.26 m,0.46 m,-0.02 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
88.64 s,4.63 m,0.26 m,0.46 m,-0.02 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
88.71 s,4.63 m,0.27 m,0.46 m,-0.01 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.02 rad,1.55 rad,0 pixels
88.82 s,4.63 m,0.28 m,0.46 m,0.01 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
88.92 s,4.63 m,0.29 m,0.46 m,0.02 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
89.03 s,4.63 m,0.30 m,0.46 m,0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
89.13 s,4.64 m,0.31 m,0.46 m,0.03 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
89.24 s,4.64 m,0.33 m,0.46 m,0.04 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
89.37 s,4.64 m,0.34 m,0.46 m,0.04 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.01 rad,1.55 rad,0 pixels
89.47 s,4.65 m,0.35 m,0.46 m,0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.57 s,4.65 m,0.36 m,0.46 m,0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.68 s,4.66 m,0.37 m,0.46 m,0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.78 s,4.66 m,0.38 m,0.46 m,0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.89 s,4.67 m,0.39 m,0.46 m,0.05 m/s,0.11 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
89.99 s,4.67 m,0.40 m,0.46 m,0.04 m/s,0.11 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.1 s,4.68 m,0.41 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.2 s,4.68 m,0.42 m,0.46 m,0.04 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.31 s,4.69 m,0.43 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.41 s,4.69 m,0.44 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.52 s,4.69 m,0.45 m,0.46 m,0.03 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.64 s,4.69 m,0.46 m,0.46 m,0.02 m/s,0.10 m/s,-0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.73 s,4.70 m,0.47 m,0.46 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.85 s,4.70 m,0.48 m,0.46 m,0.02 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
90.96 s,4.70 m,0.49 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.08 s,4.70 m,0.50 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.19 s,4.70 m,0.51 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.31 s,4.70 m,0.52 m,0.46 m,0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.41 s,4.70 m,0.53 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.53 s,4.70 m,0.54 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.64 s,4.70 m,0.55 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.75 s,4.70 m,0.56 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,-0.00 rad,1.55 rad,0 pixels
91.86 s,4.70 m,0.57 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
91.97 s,4.70 m,0.58 m,0.46 m,-0.00 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.07 s,4.70 m,0.59 m,0.46 m,-0.00 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.18 s,4.70 m,0.60 m,0.46 m,-0.00 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.29 s,4.70 m,0.61 m,0.46 m,-0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.44 s,4.70 m,0.62 m,0.46 m,-0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.51 s,4.70 m,0.63 m,0.46 m,-0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.62 s,4.70 m,0.64 m,0.46 m,-0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.72 s,4.70 m,0.65 m,0.46 m,-0.01 m/s,0.09 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.84 s,4.70 m,0.65 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
92.95 s,4.70 m,0.66 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.05 s,4.70 m,0.67 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.16 s,4.70 m,0.68 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.28 s,4.70 m,0.69 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.39 s,4.70 m,0.70 m,0.46 m,-0.01 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.5 s,4.69 m,0.71 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.61 s,4.69 m,0.72 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.73 s,4.69 m,0.73 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
93.84 s,4.69 m,0.74 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.02 s,4.69 m,0.76 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.06 s,4.69 m,0.76 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.17 s,4.69 m,0.77 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.29 s,4.69 m,0.78 m,0.46 m,-0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.4 s,4.69 m,0.79 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.5 s,4.69 m,0.80 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.6 s,4.69 m,0.81 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.72 s,4.69 m,0.82 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.82 s,4.69 m,0.83 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
94.95 s,4.69 m,0.84 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.07 s,4.69 m,0.85 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.17 s,4.69 m,0.86 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.28 s,4.69 m,0.87 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.39 s,4.69 m,0.88 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.5 s,4.69 m,0.89 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.6 s,4.69 m,0.90 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.72 s,4.69 m,0.91 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.82 s,4.70 m,0.92 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
95.95 s,4.70 m,0.93 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.04 s,4.70 m,0.94 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.17 s,4.70 m,0.95 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.25 s,4.70 m,0.96 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.35 s,4.70 m,0.97 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.47 s,4.70 m,0.98 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.57 s,4.70 m,0.99 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.68 s,4.70 m,1.00 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.79 s,4.70 m,1.01 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
96.9 s,4.70 m,1.02 m,0.46 m,0.00 m/s,0.10 m/s,-0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.01 s,4.70 m,1.03 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.12 s,4.70 m,1.04 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.23 s,4.70 m,1.05 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.34 s,4.70 m,1.06 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.46 s,4.70 m,1.07 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.57 s,4.70 m,1.08 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.68 s,4.70 m,1.09 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.8 s,4.70 m,1.10 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
97.9 s,4.70 m,1.11 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.01 s,4.70 m,1.12 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.13 s,4.70 m,1.13 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.23 s,4.70 m,1.14 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.34 s,4.70 m,1.15 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.45 s,4.70 m,1.16 m,0.46 m,0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
98.56 s,4.70 m,1.17 m,0.46 m,-0.00 m/s,0.10 m/s,0.00 m/s,0.00 rad,0.00 rad,1.55 rad,0 pixels
