Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels),Rotation Start Time (s),rotation_end_time (s),Rotation Duration (s)
95.53 s,-3.37 m,1.75 m,0.47 m,0.10 m/s,0.02 m/s,-0.00 m/s,0.0025192823785048497,-0.00809429,-0.041747031,-22 pixels,N/A,N/A,N/A
95.65 s,-3.36 m,1.76 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0023997545851165833,-0.004146063,-0.04178744,-24 pixels,N/A,N/A,N/A
95.77 s,-3.35 m,1.76 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0024564116364845213,0.0002665104958562363,-0.041807042,-24 pixels,N/A,N/A,N/A
95.88 s,-3.34 m,1.76 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.002284177125483998,0.003072350120568433,-0.041733237,-24 pixels,N/A,N/A,N/A
96.0 s,-3.33 m,1.77 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.002504451131874762,0.0013669768847112504,-0.041784709,-23 pixels,N/A,N/A,N/A
96.12 s,-3.32 m,1.77 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0024359059547048798,-0.005801154,-0.041745781,-22 pixels,N/A,N/A,N/A
96.24 s,-3.30 m,1.77 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.002618418390977551,-0.006398811,-0.041800975,-24 pixels,N/A,N/A,N/A
96.36 s,-3.29 m,1.78 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.002521104228124931,-0.002086932,-0.041775573,-24 pixels,N/A,N/A,N/A
96.48 s,-3.28 m,1.78 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0026533079036712977,0.0031513333373223056,-0.041677477,-23 pixels,N/A,N/A,N/A
96.6 s,-3.27 m,1.79 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0027040273635907217,0.0025643250088027017,-0.041693776,-21 pixels,N/A,N/A,N/A
96.72 s,-3.26 m,1.79 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0027690605623346158,-0.003279024,-0.041668309,-19 pixels,N/A,N/A,N/A
96.84 s,-3.25 m,1.79 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0026985160938181943,-0.003190369,-0.041712769,-17 pixels,N/A,N/A,N/A
96.96 s,-3.24 m,1.80 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0025414083823004853,0.0009495608687473426,-0.041684765,-17 pixels,N/A,N/A,N/A
97.08 s,-3.23 m,1.80 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0025067937551974165,0.005106433302684132,-0.041681508,-18 pixels,N/A,N/A,N/A
97.2 s,-3.22 m,1.81 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.002274789917224563,0.004045244293763403,-0.041637156,-17 pixels,N/A,N/A,N/A
97.31 s,-3.20 m,1.81 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0024180822792351513,-0.001366231,-0.04148871,-14 pixels,N/A,N/A,N/A
97.43 s,-3.19 m,1.82 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.0023210572831062733,-0.001692974,-0.041559481,-11 pixels,N/A,N/A,N/A
97.55 s,-3.18 m,1.82 m,0.47 m,0.10 m/s,0.04 m/s,0.00 m/s,0.002485933641755677,0.0017795821701241587,-0.04165161,-9 pixels,N/A,N/A,N/A
97.68 s,-3.17 m,1.82 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.002371806397982149,0.005637597244212197,-0.041686091,-10 pixels,N/A,N/A,N/A
97.8 s,-3.16 m,1.83 m,0.47 m,0.10 m/s,0.03 m/s,0.00 m/s,0.0024440145620526718,0.007082782290335226,-0.041726744,-9 pixels,N/A,N/A,N/A
97.92 s,-3.15 m,1.83 m,0.47 m,0.10 m/s,0.02 m/s,0.00 m/s,0.0023107924744373816,0.0069390111022881035,-0.041659773,-6 pixels,N/A,N/A,N/A
98.05 s,-3.14 m,1.83 m,0.47 m,0.10 m/s,0.02 m/s,0.00 m/s,0.002326398369674113,0.00627353632301467,-0.041623476,-4 pixels,N/A,N/A,N/A
98.17 s,-3.13 m,1.83 m,0.47 m,0.10 m/s,0.01 m/s,0.00 m/s,0.0023354928620130584,0.005306655219175289,-0.041629607,-1 pixels,N/A,N/A,N/A
98.29 s,-3.12 m,1.84 m,0.47 m,0.10 m/s,0.01 m/s,-0.00 m/s,0.00228530096196028,0.0045216133646308835,-0.041592692,-1 pixels,N/A,N/A,N/A
98.41 s,-3.10 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002289061055847259,0.003730112119092038,-0.041602789,-1 pixels,N/A,N/A,N/A
98.54 s,-3.09 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020513712336459127,0.0033467251545105975,-0.041618925,1 pixels,N/A,N/A,N/A
98.66 s,-3.08 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002138002126311377,0.0027912621861653666,-0.041615653,3 pixels,N/A,N/A,N/A
98.79 s,-3.07 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020103264021304633,0.002433892967150266,-0.041679888,5 pixels,N/A,N/A,N/A
98.91 s,-3.06 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020481753087353166,0.002161383127284993,-0.041683919,7 pixels,N/A,N/A,N/A
99.03 s,-3.05 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.002012482024363707,0.001797287539874409,-0.041758944,8 pixels,N/A,N/A,N/A
99.16 s,-3.04 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.0018737885585500447,0.0015982934047215258,-0.041727084,9 pixels,N/A,N/A,N/A
99.28 s,-3.03 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.0019344231883216849,0.001222683136035876,-0.041716484,9 pixels,N/A,N/A,N/A
99.4 s,-3.01 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.0016988866735846654,0.001258730552710932,-0.04169471,9 pixels,N/A,N/A,N/A
99.52 s,-3.00 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.0018477591164639208,0.0010508738856900921,-0.041675184,9 pixels,N/A,N/A,N/A
99.64 s,-2.99 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.001795896740377823,0.0011089165531597603,-0.041643694,9 pixels,N/A,N/A,N/A
99.76 s,-2.98 m,1.83 m,0.47 m,0.10 m/s,-0.01 m/s,-0.00 m/s,0.001958427816614632,0.0009245742645077049,-0.041641953,9 pixels,N/A,N/A,N/A
99.87 s,-2.97 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019056138512746677,0.0008576624626598624,-0.041672573,9 pixels,N/A,N/A,N/A
99.99 s,-2.96 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001902731126651728,0.0007685935214937302,-0.04157859,9 pixels,N/A,N/A,N/A
100.11 s,-2.95 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018391762645526939,0.0006465025129153009,-0.041585692,8 pixels,N/A,N/A,N/A
100.24 s,-2.94 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018277435047722352,0.000639208676237997,-0.041584857,8 pixels,N/A,N/A,N/A
100.36 s,-2.93 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020396062974391807,0.000491551870121433,-0.041614182,8 pixels,N/A,N/A,N/A
100.5 s,-2.91 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002024059835521253,0.000640892533367435,-0.041635126,8 pixels,N/A,N/A,N/A
100.62 s,-2.90 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0022388989788860573,0.0006609590818952324,-0.041527785,7 pixels,N/A,N/A,N/A
100.74 s,-2.89 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002240809367059099,0.0007985198179571204,-0.041581487,7 pixels,N/A,N/A,N/A
100.86 s,-2.88 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002364592149852667,0.0009197792340091417,-0.041516234,7 pixels,N/A,N/A,N/A
100.98 s,-2.87 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0024416491670255203,0.0008706143250744896,-0.041653198,7 pixels,N/A,N/A,N/A
101.11 s,-2.86 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.00230179111789401,0.0010081317193303186,-0.041633867,6 pixels,N/A,N/A,N/A
101.24 s,-2.85 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002342967155255948,0.0009366500994858076,-0.041682395,6 pixels,N/A,N/A,N/A
101.35 s,-2.84 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0021968757841017224,0.0011279983426041825,-0.041684752,6 pixels,N/A,N/A,N/A
101.47 s,-2.83 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002280148311978491,0.001043977431869841,-0.041721422,6 pixels,N/A,N/A,N/A
101.59 s,-2.82 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002175976553110362,0.0012090806585665955,-0.041761929,6 pixels,N/A,N/A,N/A
101.7 s,-2.80 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0022590794246884617,0.0011594961163933445,-0.04173609,6 pixels,N/A,N/A,N/A
101.82 s,-2.79 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00208715638652392,0.0012617073314363076,-0.041762814,5 pixels,N/A,N/A,N/A
101.94 s,-2.78 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002141145664502565,0.001250139939057466,-0.041723754,5 pixels,N/A,N/A,N/A
102.06 s,-2.77 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002073457408836605,0.001188359596588428,-0.041782368,5 pixels,N/A,N/A,N/A
102.18 s,-2.76 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019387036565571268,0.0012639751413426152,-0.041658762,5 pixels,N/A,N/A,N/A
102.3 s,-2.75 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018267142686034746,0.0010818130229471225,-0.041706446,6 pixels,N/A,N/A,N/A
102.42 s,-2.74 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0017016885657857419,0.0012306948199480763,-0.041709435,6 pixels,N/A,N/A,N/A
102.54 s,-2.73 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0017913506194140966,0.0010954496994524832,-0.041676505,6 pixels,N/A,N/A,N/A
102.66 s,-2.72 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0017759207993896591,0.0012367858043816724,-0.041739521,6 pixels,N/A,N/A,N/A
102.78 s,-2.71 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019972216969575594,0.0011429957595274149,-0.0417102,6 pixels,N/A,N/A,N/A
102.91 s,-2.69 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019435454197940809,0.0012980840293047315,-0.041754954,6 pixels,N/A,N/A,N/A
103.04 s,-2.68 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002019599094259997,0.0012190849225043596,-0.04177489,6 pixels,N/A,N/A,N/A
103.16 s,-2.67 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018894543429827386,0.0013270217564861542,-0.041812917,6 pixels,N/A,N/A,N/A
103.28 s,-2.66 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019644447812138034,0.001245806280393589,-0.041711349,6 pixels,N/A,N/A,N/A
103.4 s,-2.65 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019248445558106369,0.0012456024958893354,-0.041767254,6 pixels,N/A,N/A,N/A
103.53 s,-2.64 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002067202227931042,0.001263075383584016,-0.041642177,6 pixels,N/A,N/A,N/A
103.65 s,-2.63 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021585806567823718,0.0011834656365041962,-0.041745893,6 pixels,N/A,N/A,N/A
103.77 s,-2.62 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002099901108944369,0.0012603414477576958,-0.041654593,6 pixels,N/A,N/A,N/A
103.89 s,-2.61 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002185130950328538,0.0011381741320072639,-0.0416178,7 pixels,N/A,N/A,N/A
104.01 s,-2.60 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0020404203017954977,0.0012068202478883834,-0.041606958,7 pixels,N/A,N/A,N/A
104.13 s,-2.59 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021383385891792267,0.0011223918855870435,-0.0416988,7 pixels,N/A,N/A,N/A
104.25 s,-2.58 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0020717108264241596,0.0012369239405727248,-0.041594272,7 pixels,N/A,N/A,N/A
104.37 s,-2.57 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021206023318086874,0.0011302761056011805,-0.041610869,7 pixels,N/A,N/A,N/A
104.49 s,-2.55 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018527512356509455,0.0012131911341931793,-0.041657419,7 pixels,N/A,N/A,N/A
104.61 s,-2.54 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018125390482848867,0.001146768500314025,-0.041590261,7 pixels,N/A,N/A,N/A
104.73 s,-2.53 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.001691814787980501,0.0012156260663387204,-0.041595789,7 pixels,N/A,N/A,N/A
104.86 s,-2.52 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018468794816726014,0.00117608822505043,-0.041503862,7 pixels,N/A,N/A,N/A
104.98 s,-2.51 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0019661208107546266,0.0011013254323134919,-0.04157105,7 pixels,N/A,N/A,N/A
105.1 s,-2.50 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0020276254791514255,0.001265522132338591,-0.041395933,6 pixels,N/A,N/A,N/A
105.22 s,-2.49 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002120837741372281,0.0011389552663327016,-0.041440636,4 pixels,N/A,N/A,N/A
105.34 s,-2.48 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.001972921352850468,0.0012810672387973904,-0.041380225,3 pixels,N/A,N/A,N/A
105.46 s,-2.47 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0021380355132142237,0.0012652871544059266,-0.041421493,2 pixels,N/A,N/A,N/A
105.59 s,-2.46 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002027657552331972,0.001499144993289436,-0.041390544,2 pixels,N/A,N/A,N/A
105.71 s,-2.45 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022671371439401122,0.0015137267363460763,-0.041363091,2 pixels,N/A,N/A,N/A
105.82 s,-2.44 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002239253683150894,0.0015600025153756792,-0.041292067,2 pixels,N/A,N/A,N/A
105.94 s,-2.42 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002374392943320063,0.001426447411558646,-0.041256734,2 pixels,N/A,N/A,N/A
105.96 s,-2.42 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002353395172262686,0.001453035572348447,-0.041255294,2 pixels,N/A,N/A,N/A
105.99 s,-2.42 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002294349671941937,0.0015449998580418203,-0.041265006,2 pixels,N/A,N/A,N/A
106.01 s,-2.42 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022260125651229396,0.0015572324182646128,-0.041278886,2 pixels,N/A,N/A,N/A
106.03 s,-2.42 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002182432812359542,0.001539342411329246,-0.041282627,2 pixels,N/A,N/A,N/A
106.05 s,-2.42 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002174264658172834,0.0015366747128711846,-0.041281289,2 pixels,N/A,N/A,N/A
106.07 s,-2.41 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0021901343061213547,0.001538222089006873,-0.041310343,2 pixels,N/A,N/A,N/A
106.1 s,-2.41 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002228455001346672,0.0014868639800502024,-0.041385697,2 pixels,N/A,N/A,N/A
106.12 s,-2.41 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022592456840564495,0.0014849515428683412,-0.041344613,2 pixels,N/A,N/A,N/A
106.14 s,-2.41 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022703451154960567,0.0015124529555377976,-0.041305696,2 pixels,N/A,N/A,N/A
106.16 s,-2.41 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.002249009205076023,0.0015078591369325008,-0.04127695,2 pixels,N/A,N/A,N/A
106.18 s,-2.41 m,1.84 m,0.47 m,0.10 m/s,0.00 m/s,-0.00 m/s,0.0022077416082967047,0.0015186156934435676,-0.041264083,2 pixels,N/A,N/A,N/A
106.21 s,-2.40 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021210855743756868,0.0016338940112895694,-0.041272856,2 pixels,N/A,N/A,N/A
106.23 s,-2.40 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020797447598764783,0.0016603905497210225,-0.041294246,1 pixels,N/A,N/A,N/A
106.28 s,-2.40 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002014151811691389,0.001649861337211055,-0.041316795,1 pixels,N/A,N/A,N/A
106.38 s,-2.39 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002119629485640986,0.0015780215576354044,-0.041270603,1 pixels,N/A,N/A,N/A
106.5 s,-2.38 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020326351889705134,0.001538494828758201,-0.041248145,1 pixels,N/A,N/A,N/A
106.6 s,-2.37 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002230614071390369,0.0013785233567907352,-0.041203281,1 pixels,N/A,N/A,N/A
106.71 s,-2.36 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020828258781848846,0.0014571063584983767,-0.041258251,1 pixels,N/A,N/A,N/A
106.82 s,-2.35 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021862451337313293,0.001344723883148489,-0.04123885,1 pixels,N/A,N/A,N/A
106.93 s,-2.34 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019501637007222632,0.0014698033648954528,-0.041273606,1 pixels,N/A,N/A,N/A
107.05 s,-2.33 m,1.84 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0020937571086843947,0.0014027615402867938,-0.041290135,1 pixels,N/A,N/A,N/A
107.16 s,-2.32 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001971380389942581,0.0014873692978622176,-0.041328491,1 pixels,N/A,N/A,N/A
107.27 s,-2.31 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002113011659765356,0.001326147204551623,-0.041313359,0 pixels,N/A,N/A,N/A
107.38 s,-2.30 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001847233881676036,0.0014869723076673445,-0.041296668,0 pixels,N/A,N/A,N/A
107.48 s,-2.29 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001976586830720197,0.0013957689135790665,-0.041302565,0 pixels,N/A,N/A,N/A
107.59 s,-2.28 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017646268859041571,0.0015323008612392929,-0.041328354,0 pixels,N/A,N/A,N/A
107.7 s,-2.27 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001963587131952054,0.0014026296268917781,-0.041330117,0 pixels,N/A,N/A,N/A
107.81 s,-2.26 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0018583646422610303,0.0015100336901887658,-0.041322363,0 pixels,N/A,N/A,N/A
107.93 s,-2.25 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002081135214124498,0.001350542774402199,-0.041292745,0 pixels,N/A,N/A,N/A
108.02 s,-2.24 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019963937798372637,0.001412845163757696,-0.04131478,0 pixels,N/A,N/A,N/A
108.15 s,-2.23 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002125713760390623,0.0012311388770164587,-0.041264018,0 pixels,N/A,N/A,N/A
108.25 s,-2.22 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001854060539669425,0.0013529606782590603,-0.041251992,1 pixels,N/A,N/A,N/A
108.37 s,-2.21 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.001931863359221737,0.0012012101393509783,-0.04122938,2 pixels,N/A,N/A,N/A
108.48 s,-2.20 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0017218309506170776,0.0012755564124787074,-0.041250525,2 pixels,N/A,N/A,N/A
108.59 s,-2.19 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019124184265407226,0.0011246024788819007,-0.041302281,2 pixels,N/A,N/A,N/A
108.7 s,-2.18 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0019378906270251144,0.0011038044482862225,-0.04129764,2 pixels,N/A,N/A,N/A
108.8 s,-2.17 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0021778117454162647,0.0008626856711939471,-0.04128222,2 pixels,N/A,N/A,N/A
108.91 s,-2.16 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002098410440627504,0.0008833619161230644,-0.041246466,2 pixels,N/A,N/A,N/A
109.01 s,-2.15 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.0022313585804045457,0.0007373950757686929,-0.04126833,2 pixels,N/A,N/A,N/A
109.12 s,-2.14 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.002043946377973667,0.0008511914787260089,-0.041376967,2 pixels,N/A,N/A,N/A
109.24 s,-2.13 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00213713811174684,0.0007227555036896327,-0.041320018,2 pixels,N/A,N/A,N/A
109.35 s,-2.12 m,1.83 m,0.47 m,0.10 m/s,-0.00 m/s,-0.00 m/s,0.00198690562409358,0.0008386155537665703,-0.041399075,2 pixels,N/A,N/A,N/A
109.44 s,-2.11 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002112258872072348,0.0008309841788290001,-0.041419335,2 pixels,N/A,N/A,N/A
109.56 s,-2.10 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021189262142683597,0.0010279086087533217,-0.041472504,2 pixels,N/A,N/A,N/A
109.67 s,-2.09 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0023221449251807492,0.000949784637600382,-0.041415561,1 pixels,N/A,N/A,N/A
109.78 s,-2.08 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002167847438480272,0.001136140006195308,-0.041440532,1 pixels,N/A,N/A,N/A
109.9 s,-2.07 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0022956087969760895,0.0010285747985783957,-0.041415463,1 pixels,N/A,N/A,N/A
110.0 s,-2.06 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021203348156441787,0.0012096733929700888,-0.041429453,1 pixels,N/A,N/A,N/A
110.12 s,-2.05 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002199980291428622,0.0011129308994587868,-0.041474543,1 pixels,N/A,N/A,N/A
110.23 s,-2.04 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.002031320456659558,0.0012430741629542437,-0.041459691,1 pixels,N/A,N/A,N/A
110.35 s,-2.03 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0021085585446646024,0.001149030018340885,-0.041385618,1 pixels,N/A,N/A,N/A
110.45 s,-2.02 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.00187519908987616,0.0012540140447351888,-0.04145452,1 pixels,N/A,N/A,N/A
110.56 s,-2.01 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019455606375315038,0.0011542833680448091,-0.041378108,1 pixels,N/A,N/A,N/A
110.67 s,-2.00 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0017167097556325776,0.0012977760840911022,-0.041359086,1 pixels,N/A,N/A,N/A
110.78 s,-1.99 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018419201290182181,0.0011333889430591188,-0.041317944,1 pixels,N/A,N/A,N/A
110.88 s,-1.98 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0018067048284985125,0.0012839151980028464,-0.04135511,1 pixels,N/A,N/A,N/A
111.0 s,-1.97 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0020132503472712763,0.0011922188624371422,-0.041419909,1 pixels,N/A,N/A,N/A
111.11 s,-1.96 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.001942293704086392,0.0013261485866808286,-0.04136417,1 pixels,N/A,N/A,N/A
111.22 s,-1.95 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0019599000883113167,0.0012409134997653116,-0.04138836,1 pixels,N/A,N/A,N/A
111.32 s,-1.94 m,1.83 m,0.47 m,0.10 m/s,0.00 m/s,0.00 m/s,0.0017501142510033417,0.001395654874027665,-0.041410068,1 pixels,N/A,N/A,N/A
