Timestamp (s),Position_X (m),Position_Y (m),Position_Z (m),Speed_X (m/s),Speed_Y (m/s),Speed_Z (m/s),Pitch (rad),Roll (rad),Yaw (rad),Image_Center_Offset (pixels),Rotation Start Time (s),rotation_end_time (s),Rotation Duration (s)
165.06 s,-4.79 m,-3.22 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001897373360850608,0.0013382316314905596,-1.567573636,-6 pixels,N/A,N/A,N/A
165.19 s,-4.79 m,-3.23 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018965082459569702,0.0013979853307408959,-1.567656278,-6 pixels,N/A,N/A,N/A
165.31 s,-4.79 m,-3.24 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001912667724379958,0.0013930760191442875,-1.567706156,-6 pixels,N/A,N/A,N/A
165.44 s,-4.80 m,-3.26 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019227708077935747,0.001365759813468942,-1.567793875,-6 pixels,N/A,N/A,N/A
165.57 s,-4.80 m,-3.27 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018725264841585407,0.0015068104284030731,-1.567875702,-6 pixels,N/A,N/A,N/A
165.69 s,-4.80 m,-3.28 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001812714886817055,0.0014704477271131047,-1.567929917,-6 pixels,N/A,N/A,N/A
165.82 s,-4.80 m,-3.29 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017160269882159009,0.0015953132146895148,-1.567976949,-6 pixels,N/A,N/A,N/A
165.93 s,-4.80 m,-3.30 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018375290903097756,0.001514170663923435,-1.56802019,-6 pixels,N/A,N/A,N/A
166.05 s,-4.80 m,-3.31 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018257887624105794,0.0017036142266163552,-1.568064113,-6 pixels,N/A,N/A,N/A
166.18 s,-4.80 m,-3.32 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017640186131371127,0.0015901858142060368,-1.568132514,-6 pixels,N/A,N/A,N/A
166.3 s,-4.80 m,-3.33 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0016857239950311422,0.0016768396297572512,-1.568158514,-7 pixels,N/A,N/A,N/A
166.42 s,-4.80 m,-3.34 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.00174417995796414,0.0016094001899549827,-1.568194439,-7 pixels,N/A,N/A,N/A
166.54 s,-4.80 m,-3.35 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017105772472294845,0.0016890159418140344,-1.568256766,-7 pixels,N/A,N/A,N/A
166.67 s,-4.80 m,-3.36 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001738616946149902,0.0015800552348175258,-1.56831762,-7 pixels,N/A,N/A,N/A
166.79 s,-4.80 m,-3.37 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017573186425235605,0.0015979265136484362,-1.568375408,-7 pixels,N/A,N/A,N/A
166.91 s,-4.80 m,-3.38 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001859835374780245,0.0015223389663255424,-1.568444564,-7 pixels,N/A,N/A,N/A
167.03 s,-4.80 m,-3.39 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019459271323783002,0.0015772400214274886,-1.568446355,-7 pixels,N/A,N/A,N/A
167.15 s,-4.80 m,-3.39 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019812236363402715,0.0015423269876815178,-1.568595732,-7 pixels,N/A,N/A,N/A
167.27 s,-4.80 m,-3.41 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001965052981931293,0.0015565492133704578,-1.568605411,-7 pixels,N/A,N/A,N/A
167.39 s,-4.80 m,-3.42 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019121604798244018,0.0014710554301016316,-1.568636308,-7 pixels,N/A,N/A,N/A
167.51 s,-4.80 m,-3.43 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0019272741627098721,0.0014187834928355912,-1.56877925,-7 pixels,N/A,N/A,N/A
167.63 s,-4.80 m,-3.44 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0019276462770426168,0.0012797756184055717,-1.568859601,-7 pixels,N/A,N/A,N/A
167.76 s,-4.80 m,-3.45 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0018406236359473052,0.0011547923284565046,-1.568980777,-8 pixels,N/A,N/A,N/A
167.9 s,-4.80 m,-3.46 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.001802288816474858,0.0010132461200915033,-1.569052729,-8 pixels,N/A,N/A,N/A
168.02 s,-4.80 m,-3.47 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0018526928102746065,0.000953567170411318,-1.56912293,-8 pixels,N/A,N/A,N/A
168.15 s,-4.80 m,-3.48 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0019350403736455037,0.0008519649407380232,-1.569134311,-8 pixels,N/A,N/A,N/A
168.27 s,-4.80 m,-3.49 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0020039671179279926,0.000820328341168129,-1.569267872,-8 pixels,N/A,N/A,N/A
168.39 s,-4.80 m,-3.50 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0020410401601575665,0.0008818777108855391,-1.569304157,-8 pixels,N/A,N/A,N/A
168.51 s,-4.80 m,-3.51 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0020327727510556903,0.0008638577954186488,-1.569433374,-9 pixels,N/A,N/A,N/A
168.64 s,-4.80 m,-3.52 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0020141876433872156,0.0009337709832258458,-1.569493035,-9 pixels,N/A,N/A,N/A
168.77 s,-4.81 m,-3.54 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0019867401837987838,0.0009055004654276988,-1.569545821,-9 pixels,N/A,N/A,N/A
168.89 s,-4.81 m,-3.55 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0019174183313046898,0.0009838826379825394,-1.56961513,-9 pixels,N/A,N/A,N/A
169.01 s,-4.81 m,-3.56 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0018760840710027522,0.001025474917739894,-1.569606017,-9 pixels,N/A,N/A,N/A
169.13 s,-4.81 m,-3.57 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0017831734393514297,0.001070409451828744,-1.569652075,-10 pixels,N/A,N/A,N/A
169.25 s,-4.81 m,-3.58 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0017115580507399194,0.001150557536079916,-1.569670617,-10 pixels,N/A,N/A,N/A
169.37 s,-4.81 m,-3.59 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.001667497743238483,0.001166971336164738,-1.569721887,-10 pixels,N/A,N/A,N/A
169.49 s,-4.81 m,-3.60 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0017726347702483086,0.0012138067295167328,-1.56968941,-10 pixels,N/A,N/A,N/A
169.61 s,-4.80 m,-3.61 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018893854539682473,0.00118864988657929,-1.56974072,-10 pixels,N/A,N/A,N/A
169.73 s,-4.80 m,-3.62 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019977628896779595,0.0012976536169218274,-1.56975715,-10 pixels,N/A,N/A,N/A
169.85 s,-4.80 m,-3.63 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002073511593512451,0.001307436836047155,-1.569847411,-10 pixels,N/A,N/A,N/A
169.97 s,-4.80 m,-3.64 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002194163289205169,0.0013308582491221648,-1.569847831,-10 pixels,N/A,N/A,N/A
170.09 s,-4.80 m,-3.65 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0022975223936300667,0.001330439014325637,-1.569924818,-10 pixels,N/A,N/A,N/A
170.21 s,-4.80 m,-3.66 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0023401392796062385,0.0013347513602075538,-1.569990602,-10 pixels,N/A,N/A,N/A
170.33 s,-4.80 m,-3.67 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002359511516537002,0.0013915160767314473,-1.570080017,-10 pixels,N/A,N/A,N/A
170.45 s,-4.80 m,-3.68 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002406108194517771,0.0014393317971771059,-1.570122454,-10 pixels,N/A,N/A,N/A
170.57 s,-4.80 m,-3.69 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002369549111917197,0.001377230814257416,-1.570185205,-10 pixels,N/A,N/A,N/A
170.69 s,-4.80 m,-3.70 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0023331046398020736,0.001399910510202551,-1.5701551,-10 pixels,N/A,N/A,N/A
170.81 s,-4.80 m,-3.71 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0022580279794077967,0.00130202301033304,-1.570222165,-10 pixels,N/A,N/A,N/A
170.93 s,-4.80 m,-3.72 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0021806971386312906,0.0013381226273983062,-1.570246639,-10 pixels,N/A,N/A,N/A
171.05 s,-4.80 m,-3.73 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002048499405668873,0.0012866240463651434,-1.570304338,-10 pixels,N/A,N/A,N/A
171.17 s,-4.80 m,-3.74 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019682537496999116,0.0013711631796346877,-1.570326515,-10 pixels,N/A,N/A,N/A
171.29 s,-4.80 m,-3.75 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.001974717464002914,0.0013787375874154116,-1.570367507,-10 pixels,N/A,N/A,N/A
171.42 s,-4.80 m,-3.76 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019261711287545248,0.001439493880459735,-1.570398885,-10 pixels,N/A,N/A,N/A
171.54 s,-4.80 m,-3.77 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002032971664714872,0.0014002686052001043,-1.570475495,-10 pixels,N/A,N/A,N/A
171.66 s,-4.80 m,-3.78 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0020204100074332158,0.0014304519538842324,-1.570514869,-10 pixels,N/A,N/A,N/A
171.78 s,-4.80 m,-3.79 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0020173691559637573,0.001330507619478882,-1.570605487,-10 pixels,N/A,N/A,N/A
171.89 s,-4.80 m,-3.80 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018814966763549751,0.0013939706303486028,-1.570642399,-10 pixels,N/A,N/A,N/A
172.01 s,-4.80 m,-3.81 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019106321183227463,0.0014390564835757567,-1.570744929,-10 pixels,N/A,N/A,N/A
172.14 s,-4.80 m,-3.82 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018734154671439926,0.0014446976500900996,-1.570797737,-10 pixels,N/A,N/A,N/A
172.27 s,-4.80 m,-3.84 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001844147420550784,0.0015415204805736635,-1.570862358,-10 pixels,N/A,N/A,N/A
172.4 s,-4.80 m,-3.85 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017968566354026978,0.001531821963749074,-1.570895201,-10 pixels,N/A,N/A,N/A
172.52 s,-4.80 m,-3.86 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.00193902414149319,0.0015551859960695623,-1.570952999,-10 pixels,N/A,N/A,N/A
172.64 s,-4.80 m,-3.87 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019873524288364993,0.0015762685100409158,-1.570996193,-10 pixels,N/A,N/A,N/A
172.76 s,-4.80 m,-3.88 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018846388024783872,0.0015552916210738812,-1.571067947,-10 pixels,N/A,N/A,N/A
172.88 s,-4.80 m,-3.89 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001823196483231663,0.0015790423786713997,-1.571112972,-10 pixels,N/A,N/A,N/A
173.0 s,-4.81 m,-3.90 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018447741563223272,0.0015675858557338395,-1.571186736,-10 pixels,N/A,N/A,N/A
173.12 s,-4.81 m,-3.91 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018281365353234403,0.0015580231186787057,-1.571233772,-10 pixels,N/A,N/A,N/A
173.23 s,-4.81 m,-3.92 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001761228866359917,0.0015408479400886657,-1.571294496,-10 pixels,N/A,N/A,N/A
173.35 s,-4.81 m,-3.93 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001809985328792058,0.0014441074623765475,-1.571360027,-10 pixels,N/A,N/A,N/A
173.47 s,-4.81 m,-3.94 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017303883802179479,0.0015167297592944416,-1.571393747,-10 pixels,N/A,N/A,N/A
173.59 s,-4.81 m,-3.95 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017603395359038732,0.0014153752050261254,-1.571461047,-10 pixels,N/A,N/A,N/A
173.72 s,-4.81 m,-3.96 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017230133968874687,0.0015075862385500766,-1.57149292,-10 pixels,N/A,N/A,N/A
173.84 s,-4.81 m,-3.97 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001806835583744801,0.0015001012578351807,-1.571588441,-10 pixels,N/A,N/A,N/A
173.96 s,-4.81 m,-3.98 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017606460104907416,0.0016089687168919853,-1.57166927,-10 pixels,N/A,N/A,N/A
174.1 s,-4.81 m,-3.99 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0018017215789121236,0.0015985520268234057,-1.571677984,-10 pixels,N/A,N/A,N/A
174.22 s,-4.81 m,-4.00 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0017888776406762372,0.0016097698440702911,-1.571738727,-10 pixels,N/A,N/A,N/A
174.35 s,-4.81 m,-4.01 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0017313827121686188,0.0015741820780786845,-1.571805779,-10 pixels,N/A,N/A,N/A
174.47 s,-4.81 m,-4.02 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0017436326600475181,0.0016068673611130888,-1.571911724,-10 pixels,N/A,N/A,N/A
174.6 s,-4.81 m,-4.04 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.0017631645025511272,0.0016309231981228704,-1.572083166,-11 pixels,N/A,N/A,N/A
174.73 s,-4.81 m,-4.05 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.001783922390955793,0.00018269950582614912,-1.572154031,-11 pixels,N/A,N/A,N/A
174.85 s,-4.81 m,-4.06 m,0.46 m,-0.00 m/s,-0.10 m/s,0.00 m/s,0.001751326607534352,-0.001772843,-1.572155471,-11 pixels,N/A,N/A,N/A
174.97 s,-4.81 m,-4.07 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0018441290701186287,-0.00070859,-1.572228963,-11 pixels,N/A,N/A,N/A
175.08 s,-4.81 m,-4.08 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.0019017612220713401,0.0009458218528953207,-1.572064284,-11 pixels,N/A,N/A,N/A
175.2 s,-4.81 m,-4.09 m,0.46 m,0.00 m/s,-0.10 m/s,0.00 m/s,0.002014563061094717,0.00014426376592315741,-1.572170122,-11 pixels,N/A,N/A,N/A
175.33 s,-4.81 m,-4.10 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0020651368531994577,-0.002663054,-1.572238333,-11 pixels,N/A,N/A,N/A
175.44 s,-4.81 m,-4.11 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0021751575696531546,-0.002585667,-1.57231204,-11 pixels,N/A,N/A,N/A
175.56 s,-4.81 m,-4.12 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0021818477419483662,-0.001217975,-1.572423279,-11 pixels,N/A,N/A,N/A
175.68 s,-4.81 m,-4.13 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0021605621025368037,0.0013754039856338752,-1.5725518,-11 pixels,N/A,N/A,N/A
175.8 s,-4.81 m,-4.14 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0021721931541565675,0.0008922328733295416,-1.572572158,-12 pixels,N/A,N/A,N/A
175.92 s,-4.81 m,-4.15 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.002199855847764582,-0.00258547,-1.572566939,-12 pixels,N/A,N/A,N/A
176.04 s,-4.80 m,-4.16 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0021329020392279055,-0.002543547,-1.572619899,-12 pixels,N/A,N/A,N/A
176.16 s,-4.80 m,-4.17 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0021164848573020922,-0.000729356,-1.572691938,-13 pixels,N/A,N/A,N/A
176.28 s,-4.80 m,-4.18 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0020910842936751055,0.002271155560428009,-1.572789828,-13 pixels,N/A,N/A,N/A
176.4 s,-4.80 m,-4.19 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.002159445820741789,0.0016399314748088345,-1.572789988,-13 pixels,N/A,N/A,N/A
176.52 s,-4.80 m,-4.20 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0021874122493697264,-0.003249977,-1.572868047,-12 pixels,N/A,N/A,N/A
176.64 s,-4.79 m,-4.21 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0022466028771406512,-0.002675973,-1.572913233,-13 pixels,N/A,N/A,N/A
176.75 s,-4.79 m,-4.22 m,0.46 m,0.03 m/s,-0.10 m/s,0.00 m/s,0.002367668876657007,-0.00093589,-1.573008749,-13 pixels,N/A,N/A,N/A
176.87 s,-4.79 m,-4.23 m,0.46 m,0.03 m/s,-0.10 m/s,0.00 m/s,0.0024422853350037597,0.00219181492459619,-1.573083902,-13 pixels,N/A,N/A,N/A
176.99 s,-4.78 m,-4.24 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.002584375265781716,0.004672468905426009,-1.573176972,-12 pixels,N/A,N/A,N/A
177.11 s,-4.78 m,-4.25 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.002647339282486615,0.003461901492928115,-1.573145719,-11 pixels,N/A,N/A,N/A
177.23 s,-4.78 m,-4.26 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0026675153130127855,-0.000491562,-1.57317246,-11 pixels,N/A,N/A,N/A
177.35 s,-4.78 m,-4.27 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.002593798902183081,-0.000785491,-1.573270663,-11 pixels,N/A,N/A,N/A
177.47 s,-4.78 m,-4.28 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0024909989107724027,0.0019122941744916385,-1.573314631,-10 pixels,N/A,N/A,N/A
177.59 s,-4.77 m,-4.29 m,0.46 m,0.02 m/s,-0.10 m/s,0.00 m/s,0.0024556717098314093,0.004508979773968926,-1.573412157,-8 pixels,N/A,N/A,N/A
177.71 s,-4.77 m,-4.30 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.0025298786989207804,0.005746467863176127,-1.573416818,-7 pixels,N/A,N/A,N/A
177.83 s,-4.77 m,-4.31 m,0.46 m,0.01 m/s,-0.10 m/s,0.00 m/s,0.002484960192821475,0.0058115576803057485,-1.573454788,-7 pixels,N/A,N/A,N/A
177.95 s,-4.77 m,-4.32 m,0.46 m,0.01 m/s,-0.10 m/s,-0.00 m/s,0.002418295600959389,0.005410956154690686,-1.573532133,-7 pixels,N/A,N/A,N/A
178.07 s,-4.77 m,-4.33 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022358323393173846,0.004966273657541053,-1.573584482,-6 pixels,N/A,N/A,N/A
178.19 s,-4.77 m,-4.34 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002127964206240472,0.004441557215261857,-1.573677534,-4 pixels,N/A,N/A,N/A
178.32 s,-4.77 m,-4.35 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019848019175054497,0.003994287530783718,-1.5737248,-2 pixels,N/A,N/A,N/A
178.44 s,-4.77 m,-4.36 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0019520402355818385,0.0035789072197777876,-1.573748881,-1 pixels,N/A,N/A,N/A
178.57 s,-4.77 m,-4.37 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0017552235010807275,0.003395520612056988,-1.573813168,-1 pixels,N/A,N/A,N/A
178.69 s,-4.77 m,-4.38 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0016804352451031187,0.0030392546598294315,-1.573874081,-1 pixels,N/A,N/A,N/A
178.82 s,-4.77 m,-4.39 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001514844979191496,0.0027630401331804845,-1.573973558,0 pixels,N/A,N/A,N/A
178.95 s,-4.77 m,-4.40 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0014167243577387204,0.002554466461851775,-1.574017633,2 pixels,N/A,N/A,N/A
179.07 s,-4.78 m,-4.41 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001364355417382811,0.0022058081083222054,-1.574074342,3 pixels,N/A,N/A,N/A
179.19 s,-4.78 m,-4.43 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0013957230088241285,0.001983064573968041,-1.574160637,4 pixels,N/A,N/A,N/A
179.32 s,-4.78 m,-4.44 m,0.46 m,-0.02 m/s,-0.10 m/s,-0.00 m/s,0.0014222513657370438,0.0017527224014275119,-1.57421287,4 pixels,N/A,N/A,N/A
179.44 s,-4.78 m,-4.45 m,0.46 m,-0.02 m/s,-0.10 m/s,-0.00 m/s,0.0013844726569501862,0.0015841646635299969,-1.574243256,4 pixels,N/A,N/A,N/A
179.56 s,-4.78 m,-4.46 m,0.46 m,-0.02 m/s,-0.10 m/s,-0.00 m/s,0.0014830585749291568,0.0013872809307446468,-1.574318601,4 pixels,N/A,N/A,N/A
179.68 s,-4.78 m,-4.47 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0015687878967970748,0.0013717332915432184,-1.574367794,4 pixels,N/A,N/A,N/A
179.8 s,-4.79 m,-4.48 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0016886971233378634,0.0011163197642310644,-1.574418613,4 pixels,N/A,N/A,N/A
179.92 s,-4.79 m,-4.49 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001615462337303557,0.001035991308750345,-1.574476376,3 pixels,N/A,N/A,N/A
180.04 s,-4.79 m,-4.50 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0016867350398058483,0.0007993103881451471,-1.574566667,3 pixels,N/A,N/A,N/A
180.16 s,-4.79 m,-4.51 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0016410595179064962,0.0007177633642991539,-1.574616364,2 pixels,N/A,N/A,N/A
180.28 s,-4.79 m,-4.52 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0017016561564412837,0.0006386995120120678,-1.574688188,2 pixels,N/A,N/A,N/A
180.4 s,-4.79 m,-4.53 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0016235006962665307,0.0006096775620174363,-1.574741159,1 pixels,N/A,N/A,N/A
180.53 s,-4.79 m,-4.54 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.001725203520184031,0.00041906151075852454,-1.574786749,0 pixels,N/A,N/A,N/A
180.65 s,-4.79 m,-4.55 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0016814167224085874,0.000352315406140219,-1.574812415,0 pixels,N/A,N/A,N/A
180.77 s,-4.80 m,-4.56 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0018337225800852631,5.095471464026197e-05,-1.574891076,-1 pixels,N/A,N/A,N/A
180.9 s,-4.80 m,-4.57 m,0.46 m,-0.01 m/s,-0.10 m/s,-0.00 m/s,0.0019138094415895506,2.2105742206210515e-06,-1.574962484,-2 pixels,N/A,N/A,N/A
181.1 s,-4.80 m,-4.58 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.001969435738044139,-0.000104079,-1.574996729,-2 pixels,N/A,N/A,N/A
181.22 s,-4.80 m,-4.59 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.0019571556630941945,-7.75E-05,-1.57507285,-3 pixels,N/A,N/A,N/A
181.35 s,-4.80 m,-4.60 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002040087311848563,1.8980582555466843e-05,-1.57512806,-3 pixels,N/A,N/A,N/A
181.47 s,-4.80 m,-4.61 m,0.46 m,-0.00 m/s,-0.10 m/s,-0.00 m/s,0.002102786180021205,9.438464586990952e-06,-1.575229084,-4 pixels,N/A,N/A,N/A
181.59 s,-4.80 m,-4.62 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021951932169524805,0.00017873467047303183,-1.57524802,-4 pixels,N/A,N/A,N/A
181.71 s,-4.80 m,-4.63 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002157297803437638,0.0002646947981229024,-1.575316076,-5 pixels,N/A,N/A,N/A
181.83 s,-4.80 m,-4.64 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022327299393559014,0.0004842218771776811,-1.575356492,-5 pixels,N/A,N/A,N/A
181.95 s,-4.80 m,-4.65 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0022597410174063598,0.0006232841372781201,-1.575401484,-6 pixels,N/A,N/A,N/A
182.07 s,-4.80 m,-4.66 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.002262734740774001,0.0007639393333691787,-1.575492907,-6 pixels,N/A,N/A,N/A
182.2 s,-4.80 m,-4.67 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021803452091953193,0.0009679269881671235,-1.575517075,-7 pixels,N/A,N/A,N/A
182.31 s,-4.80 m,-4.68 m,0.46 m,0.00 m/s,-0.10 m/s,-0.00 m/s,0.0021805444970803725,0.0010810613500255146,-1.575612965,-7 pixels,N/A,N/A,N/A
